start,end
Spain,Sweden
Spain,Switzerland
Spain,Taiwan*
Spain,Tajikistan
Spain,Thailand
Spain,Timor-Leste
Spain,Togo
Spain,Trinidad and Tobago
Spain,Tunisia
Spain,Turkey
Spain,Turkmenistan
Spain,Uganda
Spain,Ukraine
Spain,United Republic of Tanzania
Spain,United States of America
Spain,Uruguay
Spain,Uzbekistan
Spain,Vanuatu
Spain,Venezuela (Bolivarian Republic of)
Spain,Vietnam
Spain,Yemen
Spain,Zambia
Spain,Zimbabwe
Sri Lanka,Afghanistan
Sri Lanka,Angola
Sri Lanka,Argentina
Sri Lanka,Australia
Sri Lanka,Austria
Sri Lanka,Bangladesh
Sri Lanka,Belgium
Sri Lanka,Belize
Sri Lanka,Benin
Sri Lanka,Bolivia
Sri Lanka,Botswana
Sri Lanka,Brazil
Sri Lanka,Bulgaria
Sri Lanka,Burkina Faso
Sri Lanka,Cabo Verde
Sri Lanka,Cambodia
Sri Lanka,Cameroon
Sri Lanka,Canada
Sri Lanka,Central African Republic
Sri Lanka,Chad
Sri Lanka,Congo
Sri Lanka,Costa Rica
Sri Lanka,Cote d'Ivoire
Sri Lanka,Czechia
Sri Lanka,Djibouti
Sri Lanka,Dominica
Sri Lanka,Dominican Republic
Sri Lanka,Ecuador
Sri Lanka,Egypt
Sri Lanka,Eswatini
Sri Lanka,Fiji
Sri Lanka,Finland
Sri Lanka,France
Sri Lanka,French Polynesia
Sri Lanka,Gabon
Sri Lanka,Gambia
Sri Lanka,Georgia
Sri Lanka,Germany
Sri Lanka,Ghana
Sri Lanka,Grenada
Sri Lanka,Guinea
Sri Lanka,Guinea-Bissau
Sri Lanka,Honduras
Sri Lanka,Hungary
Sri Lanka,India
Sri Lanka,Iraq
Sri Lanka,Ireland
Sri Lanka,Italy
Sri Lanka,Jamaica
Sri Lanka,Jordan
Sri Lanka,Kiribati
Sri Lanka,"Korea, North"
Sri Lanka,"Korea, South"
Sri Lanka,Lao People's Democratic Republic
Sri Lanka,Lebanon
Sri Lanka,Lesotho
Sri Lanka,Liberia
Sri Lanka,Luxembourg
Sri Lanka,Malawi
Sri Lanka,Malaysia
Sri Lanka,Mauritania
Sri Lanka,Mauritius
Sri Lanka,Mongolia
Sri Lanka,Montenegro
Sri Lanka,Mozambique
Sri Lanka,Myanmar
Sri Lanka,Namibia
Sri Lanka,Netherlands
Sri Lanka,New Caledonia
Sri Lanka,New Zealand
Sri Lanka,Nicaragua
Sri Lanka,Niger
Sri Lanka,Nigeria
Sri Lanka,Norway
Sri Lanka,Pakistan
Sri Lanka,Panama
Sri Lanka,Paraguay
Sri Lanka,Poland
Sri Lanka,Republic of Moldova
Sri Lanka,Russian Federation
Sri Lanka,Rwanda
Sri Lanka,Saint Kitts and Nevis
Sri Lanka,Saint Lucia
Sri Lanka,Samoa
Sri Lanka,Sao Tome and Principe
Sri Lanka,Saudi Arabia
Sri Lanka,Senegal
Sri Lanka,Sierra Leone
Sri Lanka,Slovakia
Sri Lanka,Solomon Islands
Sri Lanka,South Africa
Sri Lanka,Spain
Sri Lanka,Sudan
Sri Lanka,Suriname
Sri Lanka,Sweden
Sri Lanka,Switzerland
Sri Lanka,Taiwan*
Sri Lanka,Tajikistan
Sri Lanka,Thailand
Sri Lanka,Timor-Leste
Sri Lanka,Togo
Sri Lanka,Trinidad and Tobago
Sri Lanka,Tunisia
Sri Lanka,Turkey
Sri Lanka,Turkmenistan
Sri Lanka,Uganda
Sri Lanka,United Kingdom
Sri Lanka,United Republic of Tanzania
Sri Lanka,United States of America
Sri Lanka,Uruguay
Sri Lanka,Vanuatu
Sri Lanka,Venezuela (Bolivarian Republic of)
Sri Lanka,Vietnam
Sri Lanka,Yemen
Sri Lanka,Zambia
Sri Lanka,Zimbabwe
Sudan,Angola
Sudan,Argentina
Sudan,Australia
Sudan,Austria
Sudan,Belarus
Sudan,Belgium
Sudan,Belize
Sudan,Benin
Sudan,Botswana
Sudan,Bulgaria
Sudan,Burkina Faso
Sudan,Cambodia
Sudan,Central African Republic
Sudan,Chad
Sudan,Croatia
Sudan,Cyprus
Sudan,Czechia
Sudan,Djibouti
Sudan,Ethiopia
Sudan,Fiji
Sudan,Finland
Sudan,France
Sudan,French Polynesia
Sudan,Gambia
Sudan,Georgia
Sudan,Germany
Sudan,Ghana
Sudan,Greece
Sudan,Guinea
Sudan,Guinea-Bissau
Sudan,Hungary
Sudan,India
Sudan,Iraq
Sudan,Ireland
Sudan,Italy
Sudan,Japan
Sudan,Jordan
Sudan,Kazakhstan
Sudan,Kiribati
Sudan,"Korea, South"
Sudan,Kuwait
Sudan,Latvia
Sudan,Lesotho
Sudan,Liberia
Sudan,Lithuania
Sudan,Luxembourg
Sudan,Malaysia
Sudan,Mali
Sudan,Malta
Sudan,Mauritania
Sudan,Mauritius
Sudan,Mongolia
Sudan,Montenegro
Sudan,Mozambique
Sudan,Netherlands
Sudan,New Caledonia
Sudan,New Zealand
Sudan,Niger
Sudan,Nigeria
Sudan,Norway
Sudan,Pakistan
Sudan,Paraguay
Sudan,Poland
Sudan,Portugal
Sudan,Republic of Moldova
Sudan,Russian Federation
Sudan,Rwanda
Sudan,Saint Kitts and Nevis
Sudan,Saint Lucia
Sudan,Sao Tome and Principe
Sudan,Senegal
Sudan,Sierra Leone
Sudan,Slovakia
Sudan,South Africa
Sudan,Spain
Sudan,Suriname
Sudan,Sweden
Sudan,Switzerland
Sudan,Taiwan*
Sudan,Tajikistan
Sudan,Togo
Sudan,Trinidad and Tobago
Sudan,Turkey
Sudan,Turkmenistan
Sudan,Uganda
Sudan,Ukraine
Sudan,United Republic of Tanzania
Sudan,Uruguay
Sudan,Vanuatu
Sudan,Venezuela (Bolivarian Republic of)
Sudan,Zambia
Sudan,Zimbabwe
Suriname,Angola
Suriname,Argentina
Suriname,Austria
Suriname,Belgium
Suriname,Belize
Suriname,Benin
Suriname,Botswana
Suriname,Burkina Faso
Suriname,Cabo Verde
Suriname,Cameroon
Suriname,Central African Republic
Suriname,Chad
Suriname,Congo
Suriname,Czechia
Suriname,Djibouti
Suriname,Dominican Republic
Suriname,Ecuador
Suriname,Fiji
Suriname,Gabon
Suriname,Gambia
Suriname,Ghana
Suriname,Greece
Suriname,Guinea
Suriname,Guinea-Bissau
Suriname,Haiti
Suriname,Honduras
Suriname,Hungary
Suriname,Iraq
Suriname,Japan
Suriname,Jordan
Suriname,Kazakhstan
Suriname,Kiribati
Suriname,"Korea, North"
Suriname,"Korea, South"
Suriname,Lesotho
Suriname,Liberia
Suriname,Malaysia
Suriname,Mauritania
Suriname,Mongolia
Suriname,Mozambique
Suriname,Namibia
Suriname,Netherlands
Suriname,Nicaragua
Suriname,Niger
Suriname,Pakistan
Suriname,Paraguay
Suriname,Poland
Suriname,Republic of Moldova
Suriname,Russian Federation
Suriname,Rwanda
Suriname,Samoa
Suriname,Sao Tome and Principe
Suriname,Senegal
Suriname,Sierra Leone
Suriname,Slovakia
Suriname,South Africa
Suriname,Sudan
Suriname,Timor-Leste
Suriname,Togo
Suriname,Uganda
Suriname,United States of America
Suriname,Uruguay
Suriname,Vanuatu
Suriname,Venezuela (Bolivarian Republic of)
Suriname,Yemen
Suriname,Zambia
Suriname,Zimbabwe
Sweden,Afghanistan
Sweden,Angola
Sweden,Argentina
Sweden,Australia
Sweden,Austria
Sweden,Bangladesh
Sweden,Belgium
Sweden,Belize
Sweden,Benin
Sweden,Botswana
Sweden,Brazil
Sweden,Bulgaria
Sweden,Burkina Faso
Sweden,Cabo Verde
Sweden,Cambodia
Sweden,Cameroon
Sweden,Canada
Sweden,Central African Republic
Sweden,Chad
Sweden,Colombia
Sweden,Costa Rica
Sweden,Croatia
Sweden,Cuba
Sweden,Cyprus
Sweden,Czechia
Sweden,Djibouti
Sweden,Dominica
Sweden,Dominican Republic
Sweden,Ecuador
Sweden,Egypt
Sweden,Eswatini
Sweden,Ethiopia
Sweden,Fiji
Sweden,Finland
Sweden,France
Sweden,French Polynesia
Sweden,Gabon
Sweden,Gambia
Sweden,Georgia
Sweden,Germany
Sweden,Ghana
Sweden,Greece
Sweden,Guinea
Sweden,Guinea-Bissau
Sweden,Honduras
Sweden,Hungary
Sweden,India
Sweden,Iraq
Sweden,Ireland
Sweden,Italy
Sweden,Japan
Sweden,Jordan
Sweden,Kazakhstan
Sweden,Kenya
Sweden,Kiribati
Sweden,"Korea, North"
Sweden,"Korea, South"
Sweden,Latvia
Sweden,Lesotho
Sweden,Liberia
Sweden,Lithuania
Sweden,Luxembourg
Sweden,Madagascar
Sweden,Malawi
Sweden,Malaysia
Sweden,Mali
Sweden,Mauritania
Sweden,Mauritius
Sweden,Mexico
Sweden,Mongolia
Sweden,Mozambique
Sweden,Myanmar
Sweden,Namibia
Sweden,Nepal
Sweden,Netherlands
Sweden,New Caledonia
Sweden,New Zealand
Sweden,Nicaragua
Sweden,Niger
Sweden,Nigeria
Sweden,Norway
Sweden,Pakistan
Sweden,Panama
Sweden,Poland
Sweden,Portugal
Sweden,Republic of Moldova
Sweden,Romania
Sweden,Russian Federation
Sweden,Rwanda
Sweden,Saint Kitts and Nevis
Sweden,Saint Lucia
Sweden,Samoa
Sweden,Sao Tome and Principe
Sweden,Saudi Arabia
Sweden,Senegal
Sweden,Sierra Leone
Sweden,Slovakia
Sweden,Solomon Islands
Sweden,South Africa
Sweden,Sudan
Sweden,Suriname
Sweden,Switzerland
Sweden,Taiwan*
Sweden,Tajikistan
Sweden,Thailand
Sweden,Timor-Leste
Sweden,Togo
Sweden,Trinidad and Tobago
Sweden,Turkey
Sweden,Turkmenistan
Sweden,Uganda
Sweden,Ukraine
Sweden,United Kingdom
Sweden,United Republic of Tanzania
Sweden,United States of America
Sweden,Uruguay
Sweden,Uzbekistan
Sweden,Vanuatu
Sweden,Venezuela (Bolivarian Republic of)
Sweden,Yemen
Sweden,Zambia
Sweden,Zimbabwe
Switzerland,Afghanistan
Switzerland,Angola
Switzerland,Argentina
Switzerland,Australia
Switzerland,Austria
Switzerland,Belarus
Switzerland,Belgium
Switzerland,Belize
Switzerland,Benin
Switzerland,Botswana
Switzerland,Brazil
Switzerland,Bulgaria
Switzerland,Burkina Faso
Switzerland,Cabo Verde
Switzerland,Cambodia
Switzerland,Cameroon
Switzerland,Canada
Switzerland,Central African Republic
Switzerland,Chad
Switzerland,Colombia
Switzerland,Croatia
Switzerland,Cuba
Switzerland,Czechia
Switzerland,Djibouti
Switzerland,Dominican Republic
Switzerland,Ecuador
Switzerland,Egypt
Switzerland,Eswatini
Switzerland,Ethiopia
Switzerland,Fiji
Switzerland,Finland
Switzerland,France
Switzerland,French Polynesia
Switzerland,Gabon
Switzerland,Gambia
Switzerland,Georgia
Switzerland,Germany
Switzerland,Ghana
Switzerland,Greece
Switzerland,Guinea
Switzerland,Guinea-Bissau
Switzerland,Honduras
Switzerland,Hungary
Switzerland,India
Switzerland,Iraq
Switzerland,Ireland
Switzerland,Israel
Switzerland,Italy
Switzerland,Japan
Switzerland,Jordan
Switzerland,Kazakhstan
Switzerland,Kenya
Switzerland,Kiribati
Switzerland,"Korea, North"
Switzerland,"Korea, South"
Switzerland,Kuwait
Switzerland,Kyrgyzstan
Switzerland,Latvia
Switzerland,Lesotho
Switzerland,Liberia
Switzerland,Luxembourg
Switzerland,Malawi
Switzerland,Malaysia
Switzerland,Mali
Switzerland,Malta
Switzerland,Mauritania
Switzerland,Mauritius
Switzerland,Mongolia
Switzerland,Mozambique
Switzerland,Myanmar
Switzerland,Namibia
Switzerland,Netherlands
Switzerland,New Caledonia
Switzerland,New Zealand
Switzerland,Nicaragua
Switzerland,Niger
Switzerland,Nigeria
Switzerland,Norway
Switzerland,Pakistan
Switzerland,Panama
Switzerland,Paraguay
Switzerland,Poland
Switzerland,Portugal
Switzerland,Republic of Moldova
Switzerland,Romania
Switzerland,Russian Federation
Switzerland,Rwanda
Switzerland,Saint Kitts and Nevis
Switzerland,Samoa
Switzerland,Sao Tome and Principe
Switzerland,Saudi Arabia
Switzerland,Senegal
Switzerland,Sierra Leone
Switzerland,Slovakia
Switzerland,Solomon Islands
Switzerland,South Africa
Switzerland,Sudan
Switzerland,Suriname
Switzerland,Sweden
Switzerland,Taiwan*
Switzerland,Tajikistan
Switzerland,Thailand
Switzerland,Togo
Switzerland,Trinidad and Tobago
Switzerland,Turkey
Switzerland,Turkmenistan
Switzerland,Uganda
Switzerland,Ukraine
Switzerland,United Republic of Tanzania
Switzerland,United States of America
Switzerland,Uruguay
Switzerland,Uzbekistan
Switzerland,Vanuatu
Switzerland,Venezuela (Bolivarian Republic of)
Switzerland,Yemen
Switzerland,Zambia
Switzerland,Zimbabwe
Taiwan*,Angola
Taiwan*,Argentina
Taiwan*,Austria
Taiwan*,Bangladesh
Taiwan*,Belgium
Taiwan*,Belize
Taiwan*,Benin
Taiwan*,Botswana
Taiwan*,Brazil
Taiwan*,Bulgaria
Taiwan*,Burkina Faso
Taiwan*,Cabo Verde
Taiwan*,Cambodia
Taiwan*,Cameroon
Taiwan*,Central African Republic
Taiwan*,Chad
Taiwan*,Colombia
Taiwan*,Costa Rica
Taiwan*,Czechia
Taiwan*,Djibouti
Taiwan*,Dominican Republic
Taiwan*,Ecuador
Taiwan*,El Salvador
Taiwan*,Fiji
Taiwan*,Finland
Taiwan*,French Polynesia
Taiwan*,Gabon
Taiwan*,Gambia
Taiwan*,Georgia
Taiwan*,Germany
Taiwan*,Ghana
Taiwan*,Greece
Taiwan*,Guinea
Taiwan*,Guinea-Bissau
Taiwan*,Haiti
Taiwan*,Honduras
Taiwan*,Hungary
Taiwan*,India
Taiwan*,Iraq
Taiwan*,Ireland
Taiwan*,Italy
Taiwan*,Kenya
Taiwan*,Kiribati
Taiwan*,"Korea, North"
Taiwan*,"Korea, South"
Taiwan*,Lesotho
Taiwan*,Liberia
Taiwan*,Madagascar
Taiwan*,Malawi
Taiwan*,Malaysia
Taiwan*,Mauritania
Taiwan*,Mauritius
Taiwan*,Mongolia
Taiwan*,Mozambique
Taiwan*,Myanmar
Taiwan*,Namibia
Taiwan*,New Caledonia
Taiwan*,Nicaragua
Taiwan*,Niger
Taiwan*,Nigeria
Taiwan*,Pakistan
Taiwan*,Poland
Taiwan*,Republic of Moldova
Taiwan*,Russian Federation
Taiwan*,Rwanda
Taiwan*,Samoa
Taiwan*,Sao Tome and Principe
Taiwan*,Senegal
Taiwan*,Sierra Leone
Taiwan*,Slovakia
Taiwan*,Solomon Islands
Taiwan*,South Africa
Taiwan*,Sudan
Taiwan*,Suriname
Taiwan*,Switzerland
Taiwan*,Thailand
Taiwan*,Timor-Leste
Taiwan*,Togo
Taiwan*,Turkmenistan
Taiwan*,Uganda
Taiwan*,United Republic of Tanzania
Taiwan*,United States of America
Taiwan*,Uruguay
Taiwan*,Vanuatu
Taiwan*,Venezuela (Bolivarian Republic of)
Taiwan*,Yemen
Taiwan*,Zambia
Taiwan*,Zimbabwe
Tajikistan,Angola
Tajikistan,Antigua and Barbuda
Tajikistan,Argentina
Tajikistan,Austria
Tajikistan,Bangladesh
Tajikistan,Belarus
Tajikistan,Belgium
Tajikistan,Belize
Tajikistan,Benin
Tajikistan,Botswana
Tajikistan,Brazil
Tajikistan,Bulgaria
Tajikistan,Burkina Faso
Tajikistan,Cabo Verde
Tajikistan,Cambodia
Tajikistan,Cameroon
Tajikistan,Central African Republic
Tajikistan,Chad
Tajikistan,Congo
Tajikistan,Cuba
Tajikistan,Czechia
Tajikistan,Djibouti
Tajikistan,Dominican Republic
Tajikistan,Ecuador
Tajikistan,Egypt
Tajikistan,El Salvador
Tajikistan,Fiji
Tajikistan,Finland
Tajikistan,French Polynesia
Tajikistan,Gabon
Tajikistan,Gambia
Tajikistan,Germany
Tajikistan,Ghana
Tajikistan,Greece
Tajikistan,Grenada
Tajikistan,Guatemala
Tajikistan,Guinea
Tajikistan,Guinea-Bissau
Tajikistan,Haiti
Tajikistan,Honduras
Tajikistan,Hungary
Tajikistan,Indonesia
Tajikistan,Iran (Islamic Republic of)
Tajikistan,Iraq
Tajikistan,Italy
Tajikistan,Jamaica
Tajikistan,Japan
Tajikistan,Jordan
Tajikistan,Kazakhstan
Tajikistan,Kiribati
Tajikistan,"Korea, North"
Tajikistan,"Korea, South"
Tajikistan,Lao People's Democratic Republic
Tajikistan,Lebanon
Tajikistan,Lesotho
Tajikistan,Liberia
Tajikistan,Lithuania
Tajikistan,Luxembourg
Tajikistan,Madagascar
Tajikistan,Malawi
Tajikistan,Malaysia
Tajikistan,Mauritania
Tajikistan,Mauritius
Tajikistan,Mongolia
Tajikistan,Mozambique
Tajikistan,Myanmar
Tajikistan,Namibia
Tajikistan,Netherlands
Tajikistan,New Caledonia
Tajikistan,New Zealand
Tajikistan,Nicaragua
Tajikistan,Niger
Tajikistan,Nigeria
Tajikistan,Pakistan
Tajikistan,Paraguay
Tajikistan,Poland
Tajikistan,Portugal
Tajikistan,Republic of Moldova
Tajikistan,Romania
Tajikistan,Russian Federation
Tajikistan,Rwanda
Tajikistan,Saint Kitts and Nevis
Tajikistan,Samoa
Tajikistan,Sao Tome and Principe
Tajikistan,Senegal
Tajikistan,Sierra Leone
Tajikistan,Slovakia
Tajikistan,Solomon Islands
Tajikistan,South Africa
Tajikistan,Sri Lanka
Tajikistan,Sudan
Tajikistan,Suriname
Tajikistan,Sweden
Tajikistan,Switzerland
Tajikistan,Taiwan*
Tajikistan,Thailand
Tajikistan,Timor-Leste
Tajikistan,Togo
Tajikistan,Tunisia
Tajikistan,Turkey
Tajikistan,Turkmenistan
Tajikistan,Uganda
Tajikistan,Ukraine
Tajikistan,United Republic of Tanzania
Tajikistan,Uruguay
Tajikistan,Vanuatu
Tajikistan,Venezuela (Bolivarian Republic of)
Tajikistan,Yemen
Tajikistan,Zambia
Tajikistan,Zimbabwe
Thailand,Afghanistan
Thailand,Angola
Thailand,Argentina
Thailand,Australia
Thailand,Austria
Thailand,Bangladesh
Thailand,Belgium
Thailand,Belize
Thailand,Benin
Thailand,Botswana
Thailand,Brazil
Thailand,Bulgaria
Thailand,Burkina Faso
Thailand,Cabo Verde
Thailand,Cambodia
Thailand,Cameroon
Thailand,Canada
Thailand,Central African Republic
Thailand,Chad
Thailand,Croatia
Thailand,Cyprus
Thailand,Czechia
Thailand,Dominican Republic
Thailand,Ecuador
Thailand,Eswatini
Thailand,Ethiopia
Thailand,Fiji
Thailand,Finland
Thailand,France
Thailand,Gambia
Thailand,Georgia
Thailand,Germany
Thailand,Ghana
Thailand,Greece
Thailand,Grenada
Thailand,Guinea
Thailand,Guinea-Bissau
Thailand,Honduras
Thailand,Hungary
Thailand,Iceland
Thailand,India
Thailand,Iraq
Thailand,Ireland
Thailand,Italy
Thailand,Jamaica
Thailand,Jordan
Thailand,Kazakhstan
Thailand,Kiribati
Thailand,"Korea, North"
Thailand,"Korea, South"
Thailand,Lao People's Democratic Republic
Thailand,Latvia
Thailand,Lesotho
Thailand,Liberia
Thailand,Luxembourg
Thailand,Madagascar
Thailand,Malawi
Thailand,Malaysia
Thailand,Mali
Thailand,Malta
Thailand,Mauritania
Thailand,Mauritius
Thailand,Mongolia
Thailand,Montenegro
Thailand,Mozambique
Thailand,Myanmar
Thailand,Namibia
Thailand,Netherlands
Thailand,New Caledonia
Thailand,New Zealand
Thailand,Nicaragua
Thailand,Niger
Thailand,Nigeria
Thailand,North Macedonia
Thailand,Norway
Thailand,Pakistan
Thailand,Paraguay
Thailand,Poland
Thailand,Portugal
Thailand,Republic of Moldova
Thailand,Romania
Thailand,Russian Federation
Thailand,Rwanda
Thailand,Saint Kitts and Nevis
Thailand,Samoa
Thailand,Sao Tome and Principe
Thailand,Saudi Arabia
Thailand,Senegal
Thailand,Sierra Leone
Thailand,Slovakia
Thailand,Slovenia
Thailand,South Africa
Thailand,Spain
Thailand,Sudan
Thailand,Suriname
Thailand,Sweden
Thailand,Switzerland
Thailand,Taiwan*
Thailand,Timor-Leste
Thailand,Togo
Thailand,Trinidad and Tobago
Thailand,Tunisia
Thailand,Turkey
Thailand,Turkmenistan
Thailand,Uganda
Thailand,Ukraine
Thailand,United Kingdom
Thailand,United Republic of Tanzania
Thailand,United States of America
Thailand,Uruguay
Thailand,Vanuatu
Thailand,Venezuela (Bolivarian Republic of)
Thailand,Vietnam
Thailand,Yemen
Thailand,Zambia
Thailand,Zimbabwe
Timor-Leste,Afghanistan
Timor-Leste,Albania
Timor-Leste,Algeria
Timor-Leste,Angola
Timor-Leste,Armenia
Timor-Leste,Australia
Timor-Leste,Austria
Timor-Leste,Azerbaijan
Timor-Leste,Belgium
Timor-Leste,Belize
Timor-Leste,Benin
Timor-Leste,Brazil
Timor-Leste,Bulgaria
Timor-Leste,Burkina Faso
Timor-Leste,Cameroon
Timor-Leste,Canada
Timor-Leste,Central African Republic
Timor-Leste,Chad
Timor-Leste,Chile
Timor-Leste,Colombia
Timor-Leste,Congo
Timor-Leste,Croatia
Timor-Leste,Cuba
Timor-Leste,Cyprus
Timor-Leste,Czechia
Timor-Leste,Ecuador
Timor-Leste,Ethiopia
Timor-Leste,Gabon
Timor-Leste,Gambia
Timor-Leste,Georgia
Timor-Leste,Germany
Timor-Leste,Greece
Timor-Leste,Guinea
Timor-Leste,Guinea-Bissau
Timor-Leste,Honduras
Timor-Leste,Hungary
Timor-Leste,India
Timor-Leste,Iran (Islamic Republic of)
Timor-Leste,Iraq
Timor-Leste,Ireland
Timor-Leste,Italy
Timor-Leste,Jordan
Timor-Leste,Kazakhstan
Timor-Leste,Kenya
Timor-Leste,Kiribati
Timor-Leste,"Korea, North"
Timor-Leste,Lebanon
Timor-Leste,Lesotho
Timor-Leste,Liberia
Timor-Leste,Madagascar
Timor-Leste,Malaysia
Timor-Leste,Mali
Timor-Leste,Malta
Timor-Leste,Mauritania
Timor-Leste,Mauritius
Timor-Leste,Mexico
Timor-Leste,Mongolia
Timor-Leste,Montenegro
Timor-Leste,Morocco
Timor-Leste,Mozambique
Timor-Leste,Netherlands
Timor-Leste,New Zealand
Timor-Leste,Nicaragua
Timor-Leste,Niger
Timor-Leste,Nigeria
Timor-Leste,Norway
Timor-Leste,Pakistan
Timor-Leste,Paraguay
Timor-Leste,Poland
Timor-Leste,Republic of Moldova
Timor-Leste,Rwanda
Timor-Leste,Saint Kitts and Nevis
Timor-Leste,Samoa
Timor-Leste,Sao Tome and Principe
Timor-Leste,Senegal
Timor-Leste,Sierra Leone
Timor-Leste,Slovakia
Timor-Leste,South Africa
Timor-Leste,Sudan
Timor-Leste,Suriname
Timor-Leste,Sweden
Timor-Leste,Switzerland
Timor-Leste,Taiwan*
Timor-Leste,Tajikistan
Timor-Leste,Thailand
Timor-Leste,Togo
Timor-Leste,Tunisia
Timor-Leste,Turkey
Timor-Leste,Turkmenistan
Timor-Leste,Uganda
Timor-Leste,United Kingdom
Timor-Leste,United Republic of Tanzania
Timor-Leste,United States of America
Timor-Leste,Uruguay
Timor-Leste,Uzbekistan
Timor-Leste,Vanuatu
Timor-Leste,Venezuela (Bolivarian Republic of)
Timor-Leste,Zambia
Timor-Leste,Zimbabwe
Togo,Burkina Faso
Togo,Central African Republic
Togo,Chad
Togo,Cuba
Togo,Gambia
Togo,Kiribati
Togo,"Korea, North"
Togo,Liberia
Togo,Mauritania
Togo,Mongolia
Togo,Sao Tome and Principe
Togo,Sudan
Togo,Zimbabwe
Trinidad and Tobago,Angola
Trinidad and Tobago,Argentina
Trinidad and Tobago,Austria
Trinidad and Tobago,Belarus
Trinidad and Tobago,Belgium
Trinidad and Tobago,Belize
Trinidad and Tobago,Benin
Trinidad and Tobago,Botswana
Trinidad and Tobago,Brazil
Trinidad and Tobago,Bulgaria
Trinidad and Tobago,Burkina Faso
Trinidad and Tobago,Cabo Verde
Trinidad and Tobago,Cambodia
Trinidad and Tobago,Cameroon
Trinidad and Tobago,Canada
Trinidad and Tobago,Central African Republic
Trinidad and Tobago,Chad
Trinidad and Tobago,Chile
Trinidad and Tobago,Colombia
Trinidad and Tobago,Congo
Trinidad and Tobago,Costa Rica
Trinidad and Tobago,Cuba
Trinidad and Tobago,Czechia
Trinidad and Tobago,Djibouti
Trinidad and Tobago,Dominican Republic
Trinidad and Tobago,Ecuador
Trinidad and Tobago,Egypt
Trinidad and Tobago,El Salvador
Trinidad and Tobago,Ethiopia
Trinidad and Tobago,Fiji
Trinidad and Tobago,Finland
Trinidad and Tobago,French Polynesia
Trinidad and Tobago,Gambia
Trinidad and Tobago,Germany
Trinidad and Tobago,Ghana
Trinidad and Tobago,Greece
Trinidad and Tobago,Grenada
Trinidad and Tobago,Guinea
Trinidad and Tobago,Guinea-Bissau
Trinidad and Tobago,Haiti
Trinidad and Tobago,Honduras
Trinidad and Tobago,Hungary
Trinidad and Tobago,India
Trinidad and Tobago,Iraq
Trinidad and Tobago,Israel
Trinidad and Tobago,Italy
Trinidad and Tobago,Jamaica
Trinidad and Tobago,Japan
Trinidad and Tobago,Jordan
Trinidad and Tobago,Kazakhstan
Trinidad and Tobago,Kenya
Trinidad and Tobago,Kiribati
Trinidad and Tobago,"Korea, North"
Trinidad and Tobago,"Korea, South"
Trinidad and Tobago,Lao People's Democratic Republic
Trinidad and Tobago,Lebanon
Trinidad and Tobago,Lesotho
Trinidad and Tobago,Liberia
Trinidad and Tobago,Luxembourg
Trinidad and Tobago,Madagascar
Trinidad and Tobago,Malawi
Trinidad and Tobago,Malaysia
Trinidad and Tobago,Mali
Trinidad and Tobago,Mauritania
Trinidad and Tobago,Mauritius
Trinidad and Tobago,Mexico
Trinidad and Tobago,Mongolia
Trinidad and Tobago,Mozambique
Trinidad and Tobago,Myanmar
Trinidad and Tobago,Namibia
Trinidad and Tobago,Nepal
Trinidad and Tobago,Netherlands
Trinidad and Tobago,New Caledonia
Trinidad and Tobago,New Zealand
Trinidad and Tobago,Nicaragua
Trinidad and Tobago,Niger
Trinidad and Tobago,Nigeria
Trinidad and Tobago,Pakistan
Trinidad and Tobago,Paraguay
Trinidad and Tobago,Poland
Trinidad and Tobago,Portugal
Trinidad and Tobago,Republic of Moldova
Trinidad and Tobago,Russian Federation
Trinidad and Tobago,Rwanda
Trinidad and Tobago,Saint Kitts and Nevis
Trinidad and Tobago,Saint Lucia
Trinidad and Tobago,Samoa
Trinidad and Tobago,Sao Tome and Principe
Trinidad and Tobago,Senegal
Trinidad and Tobago,Sierra Leone
Trinidad and Tobago,Slovakia
Trinidad and Tobago,Solomon Islands
Trinidad and Tobago,South Africa
Trinidad and Tobago,Sudan
Trinidad and Tobago,Suriname
Trinidad and Tobago,Taiwan*
Trinidad and Tobago,Tajikistan
Trinidad and Tobago,Thailand
Trinidad and Tobago,Timor-Leste
Trinidad and Tobago,Togo
Trinidad and Tobago,Tunisia
Trinidad and Tobago,Turkey
Trinidad and Tobago,Turkmenistan
Trinidad and Tobago,Uganda
Trinidad and Tobago,United Republic of Tanzania
Trinidad and Tobago,United States of America
Trinidad and Tobago,Uruguay
Trinidad and Tobago,Vanuatu
Trinidad and Tobago,Venezuela (Bolivarian Republic of)
Trinidad and Tobago,Yemen
Trinidad and Tobago,Zambia
Trinidad and Tobago,Zimbabwe
Tunisia,Afghanistan
Tunisia,Algeria
Tunisia,Angola
Tunisia,Argentina
Tunisia,Australia
Tunisia,Austria
Tunisia,Bangladesh
Tunisia,Belarus
Tunisia,Belgium
Tunisia,Belize
Tunisia,Benin
Tunisia,Bolivia
Tunisia,Botswana
Tunisia,Brazil
Tunisia,Bulgaria
Tunisia,Burkina Faso
Tunisia,Cabo Verde
Tunisia,Cambodia
Tunisia,Cameroon
Tunisia,Canada
Tunisia,Central African Republic
Tunisia,Chad
Tunisia,Chile
Tunisia,China
Tunisia,Colombia
Tunisia,Congo
Tunisia,Cote d'Ivoire
